id,host_id,host_response_time,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,instant_bookable,reviews_per_month,year,host_acceptance_rate,host_response_rate,price_boxcox,weights
24288635,130444860,within a few hours,f,t,t,Sillery,46.76551,-71.26359,Entire house,Entire home/apt,8,2 baths,4,150,2,1125,117,70,4.71,f,1.97,4,100,100,5.0106352941,1
24369275,25428389,within an hour,t,t,t,Vieux-Limoilou,46.82444,-71.22804,Entire apartment,Entire home/apt,5,2 baths,3,355,2,1125,307,161,4.98,t,4.92,7,100,100,5.8721177895,0.8377240078
24372066,34462857,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81357,-71.21578,Room in serviced apartment,Hotel room,3,1 bath,2,328,2,1125,141,1,5,t,0.04,6,91,93,5.7930136084,0.8414127812
24511875,49538228,within an hour,f,t,t,Vieux-Limoilou,46.82155,-71.2245,Entire apartment,Entire home/apt,6,1 bath,3,150,1,1125,338,135,4.81,t,3.49,6,98,100,5.0106352941,1
24562395,153270531,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81709,-71.20503,Entire condominium,Entire home/apt,4,1 bath,1,225,2,1125,88,21,5,f,0.78,4,100,100,5.4161004022,1
24695923,27326825,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81544,-71.2041,Private room in serviced apartment,Private room,2,1 private bath,1,800,1,1125,356,1,2,f,0.03,6,100,100,6.6846117277,0.361391885
24696031,27326825,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81586,-71.20327,Private room in serviced apartment,Private room,2,1 private bath,1,800,1,1125,356,1,5,f,0.09,6,100,100,6.6846117277,0.4150388641
24731329,110350016,within an hour,f,t,t,Vieux-Moulin,46.85444,-71.20912,Entire house,Entire home/apt,4,2 baths,2,107,7,1125,6,1,5,f,0.05,4,0,100,4.6728288345,1
24808260,184648249,within an hour,t,t,t,Saint-Sauveur,46.80901,-71.2363,Entire apartment,Entire home/apt,7,2 baths,4,229,2,90,37,91,4.89,f,2.38,3,89,100,5.4337220036,1
24855939,44701521,within a few hours,t,t,t,Saint-Roch,46.81307,-71.22395,Room in hotel,Private room,4,1 private bath,2,199,1,222,138,13,4.85,f,1.15,6,62,90,5.2933048247,1
24989971,188918202,within an hour,f,t,f,Lac-Saint-Charles,46.88956,-71.37327,Camper/RV,Entire home/apt,5,1.5 baths,3,80,2,60,357,28,4.86,f,0.75,3,100,100,4.3820266347,1
25066356,5076778,within a day,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81172,-71.20713,Entire apartment,Entire home/apt,5,3 baths,3,68,31,1125,285,57,4.82,f,1.67,8,33,90,4.2195077052,1
25083546,189193005,within a few hours,f,t,f,Saint-Louis,46.75826,-71.31692,Entire house,Entire home/apt,6,2 baths,3,250,3,10,39,7,5,f,0.29,3,75,100,5.5214609179,1
25261392,46804262,within an hour,f,t,t,Saint-Sauveur,46.80687,-71.23482,Entire apartment,Entire home/apt,4,1 bath,2,65,3,6,168,23,4.91,f,0.62,6,100,100,4.1743872699,0.9784356051
25311760,191178320,within an hour,t,f,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80472,-71.21877,Entire apartment,Entire home/apt,4,1 bath,1,238,1,365,122,3,4.5,t,0.08,3,100,100,5.4722706737,1
25502420,19909639,within an hour,f,t,t,Saint-Sauveur,46.81042,-71.23226,Entire apartment,Entire home/apt,4,1 bath,2,133,2,1125,160,192,4.77,t,5.09,7,100,100,4.8903491282,1
25512855,69086446,within a few hours,f,t,t,Lairet,46.83646,-71.25118,Entire apartment,Entire home/apt,2,1 bath,1,49,31,90,121,94,4.76,f,2.53,5,100,100,3.8918202981,1
25585115,13859257,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81424,-71.20813,Entire apartment,Entire home/apt,6,1 bath,2,180,2,1125,0,88,4.75,t,2.4,7,100,100,5.1929568509,1
25676441,5552934,within a day,t,t,t,Vieux-Limoilou,46.82658,-71.22875,Entire apartment,Entire home/apt,4,1 bath,2,51,1,12,5,5,5,f,0.3,8,60,100,3.9318256327,0.8105411224
25678986,116457852,within a day,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8134,-71.21099,Entire apartment,Entire home/apt,4,1 bath,1,150,2,1125,181,47,4.77,f,1.28,4,40,50,5.0106352941,1
25717048,191178320,within an hour,t,f,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80418,-71.22002,Entire apartment,Entire home/apt,6,1 bath,3,318,1,365,138,7,5,t,7,3,100,100,5.7620513828,1
25743495,193422091,within an hour,t,t,t,Quartier 5-4,46.8724,-71.17519,Entire condominium,Entire home/apt,2,1 bath,1,60,1,1125,296,103,4.97,t,2.88,3,100,100,4.0943445622,1
25765904,154433191,within an hour,t,t,t,Lairet,46.8313,-71.23943,Entire apartment,Entire home/apt,6,1 bath,2,129,2,1125,42,26,4.96,f,0.72,4,100,100,4.8598124044,1
25769585,191178320,within an hour,t,f,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80421,-71.22014,Entire apartment,Entire home/apt,2,1 bath,1,197,1,365,114,4,5,t,0.11,3,100,100,5.2832037287,1
25769965,191178320,within an hour,t,f,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80353,-71.21887,Entire apartment,Entire home/apt,2,1 bath,1,203,1,365,134,5,5,t,0.14,3,100,100,5.313205979,1
25804135,191945449,within a few hours,f,t,t,Montcalm,46.80447,-71.23333,Entire condominium,Entire home/apt,2,1 bath,1,70,2,20,93,103,4.55,f,2.77,3,88,100,4.248495242,1
25863437,37492449,within a few hours,t,t,t,Cap-Rouge,46.76014,-71.34884,Private room in bungalow,Private room,3,1 private bath,2,66,2,1125,86,51,4.82,f,1.38,6,89,100,4.189654742,1
25867142,19909639,within an hour,f,t,t,Saint-Sauveur,46.81037,-71.23062,Entire apartment,Entire home/apt,4,1 bath,2,127,1,1125,88,161,4.66,t,4.3,7,100,100,4.8441870865,1
25915859,5758591,within an hour,t,t,t,Montcalm,46.80352,-71.22545,Entire apartment,Entire home/apt,4,1 bath,2,295,3,1125,355,55,4.96,t,1.57,8,100,100,5.6869753563,1
26010748,53090594,within a day,f,t,t,Plateau,46.76396,-71.30453,Entire bungalow,Entire home/apt,8,1 bath,3,59,5,21,9,7,4.86,f,0.2,5,100,100,4.0775374439,0.5884595496
26108229,193766296,within an hour,t,t,t,Saint-Roch,46.81458,-71.2214,Entire apartment,Entire home/apt,8,1 bath,5,271,1,1125,190,269,4.86,t,7.35,3,99,100,5.6021188209,1
26137470,196476672,within an hour,t,t,t,Saint-Jean-Baptiste,46.8072,-71.22797,Entire condominium,Entire home/apt,4,1 bath,2,99,32,365,293,100,4.98,f,2.81,3,100,100,4.5951198501,1
26158762,196615952,within an hour,f,t,f,Maizerets,46.83863,-71.21647,Entire condominium,Entire home/apt,4,1 bath,3,80,2,60,0,59,4.69,f,1.61,3,86,100,4.3820266347,1
26182805,179792169,a few days or more,f,t,f,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81432,-71.21567,Entire loft,Entire home/apt,4,1.5 baths,2,195,2,7,81,7,4.5,f,0.3,3,0,0,5.2729995586,1
26201768,196841001,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81598,-71.20716,Entire apartment,Entire home/apt,4,1 bath,2,232,1,365,318,46,4.62,f,1.75,3,98,93,5.4467373717,1
26244199,28100447,within an hour,f,t,t,Saint-Roch,46.81383,-71.22535,Entire loft,Entire home/apt,2,1 bath,1,92,1,1125,143,144,4.72,f,4.05,6,99,100,4.521788577,1
26298019,47579586,within an hour,t,t,t,Quartier 4-5,46.86864,-71.2777,Entire house,Entire home/apt,10,2 baths,5,228,2,28,0,10,5,t,0.28,6,100,100,5.429345629,1
26356473,156965492,within an hour,f,t,t,Sillery,46.7831,-71.2625,Private room in house,Private room,1,3 shared baths,1,25,30,90,116,18,4.82,f,0.49,4,80,100,3.2188758249,1
26396356,19909639,within an hour,f,t,t,Saint-Roch,46.81269,-71.22791,Entire apartment,Entire home/apt,6,1 bath,3,147,1,1125,209,182,4.49,t,4.95,7,100,100,4.9904325868,1
26397171,19909639,within an hour,f,t,t,Saint-Roch,46.81249,-71.22964,Entire apartment,Entire home/apt,6,1 bath,3,133,1,1125,133,129,4.47,t,3.55,7,100,100,4.8903491282,1
26425668,28249488,within an hour,f,t,t,Saint-Roch,46.81168,-71.23076,Entire apartment,Entire home/apt,4,1 bath,2,137,2,1125,348,126,4.79,t,3.47,6,99,100,4.9199809258,1
26486873,91065705,within an hour,t,t,t,Lac-Saint-Charles,46.90395,-71.36248,Entire house,Entire home/apt,5,1 bath,4,176,2,1125,229,35,4.97,f,1.9,5,98,100,5.170483995,0.996836759
26525014,139731407,within an hour,f,t,t,Quartier 5-2,46.89241,-71.19484,Entire house,Entire home/apt,8,1.5 baths,4,257,3,30,0,7,5,f,0.29,4,100,100,5.5490760849,1
26605617,29506103,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80454,-71.21766,Entire apartment,Entire home/apt,4,1 bath,2,154,1,365,217,48,4.88,t,1.34,6,97,100,5.0369526024,1
26635755,200225447,within a day,t,t,t,Saint-Sauveur,46.81087,-71.2316,Private room in apartment,Private room,2,1 shared bath,1,73,1,1125,73,54,4.83,f,1.54,3,100,100,4.2904594411,1
26732592,29506103,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8059,-71.21769,Entire apartment,Entire home/apt,4,1 bath,2,158,1,365,188,90,4.84,t,2.59,6,97,100,5.062595033,1
26734657,29506103,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80523,-71.21796,Entire loft,Entire home/apt,4,1 bath,2,132,1,365,237,78,4.86,t,2.2,6,97,100,4.8828019226,1
26736460,29506103,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80556,-71.2185,Entire apartment,Entire home/apt,4,1 bath,3,130,1,365,0,72,4.76,t,2.03,6,97,100,4.8675344505,1
26736536,68566877,within an hour,f,t,t,Vieux-Limoilou,46.82491,-71.22703,Entire apartment,Entire home/apt,4,1 bath,2,72,1,1125,288,244,4.72,t,6.72,5,99,100,4.276666119,1
26771223,1312217,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8147,-71.20673,Entire apartment,Entire home/apt,4,1 bath,1,163,2,1125,42,157,4.98,f,4.36,10,92,100,5.0937502008,1
26835015,61411254,within an hour,t,t,t,Saint-Sauveur,46.81108,-71.23253,Entire condominium,Entire home/apt,6,1 bath,3,258,1,1125,332,123,4.96,f,3.47,5,100,100,5.5529595849,1
26848518,44697594,within an hour,f,t,t,Vieux-Moulin,46.84987,-71.22444,Private room in townhouse,Private room,2,2.5 shared baths,1,55,1,1125,73,56,4.71,t,1.57,6,99,100,4.0073331852,1
26895497,194728531,within an hour,f,t,t,Saint-Jean-Baptiste,46.81307,-71.21685,Entire apartment,Entire home/apt,6,1 bath,2,130,2,365,149,144,4.58,f,3.99,3,100,100,4.8675344505,1
26959007,115418007,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81398,-71.21237,Entire apartment,Entire home/apt,4,1 bath,1,48,31,1125,25,6,4.83,t,0.18,4,100,100,3.8712010109,0.9905311654
26971244,156815072,within an hour,t,t,t,Quartier 5-1,46.89652,-71.22794,Entire house,Entire home/apt,6,2.5 baths,5,350,3,1125,29,16,5,f,0.45,4,88,100,5.8579331545,0.9121594342
26982087,203007941,within a few hours,t,t,t,Montcalm,46.79906,-71.23818,Entire apartment,Entire home/apt,6,1 bath,3,190,2,1125,152,38,4.79,f,1.1,3,92,100,5.2470240722,1
27031318,35775015,within an hour,t,t,t,Saint-Roch,46.81631,-71.22641,Entire condominium,Entire home/apt,4,1 bath,2,93,1,1125,265,122,4.84,t,3.4,6,100,99,4.5325994932,1
27052094,203029897,within an hour,t,t,t,Cité Universitaire,46.79113,-71.27096,Entire apartment,Entire home/apt,2,1 bath,1,54,3,1125,114,128,4.71,t,3.6,3,97,100,3.9889840466,1
27254037,205271310,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81605,-71.20633,Entire condominium,Entire home/apt,2,1 bath,1,73,32,1125,308,4,5,f,0.16,3,100,100,4.2904594411,1
27260281,205325113,within an hour,t,t,t,Saint-Roch,46.81631,-71.22819,Entire apartment,Entire home/apt,4,1 bath,2,99,2,1125,140,100,4.76,t,2.82,3,100,100,4.5951198501,1
27283340,59898149,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81283,-71.21062,Shared room in dorm,Shared room,1,1 shared bath,0,36,1,4,48,34,4.5,t,0.96,5,100,100,3.5835189385,0.9344510177
27283373,59898149,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81213,-71.21212,Shared room,Shared room,1,1 shared bath,1,36,1,4,48,14,4.21,t,0.4,5,100,100,3.5835189385,0.9065805906
27327310,79365973,within an hour,t,t,t,Saint-Jean-Baptiste,46.81147,-71.21661,Entire apartment,Entire home/apt,2,1 bath,1,150,2,1125,267,95,4.83,t,2.82,5,100,100,5.0106352941,1
27328558,79365973,within an hour,t,t,t,Saint-Jean-Baptiste,46.81147,-71.21661,Entire apartment,Entire home/apt,2,1 bath,1,150,2,1125,264,85,4.93,t,2.52,5,100,100,5.0106352941,1
27329423,79365973,within an hour,t,t,t,Saint-Jean-Baptiste,46.81147,-71.21661,Entire apartment,Entire home/apt,2,1 bath,1,130,2,1125,251,98,4.94,t,2.79,5,100,100,4.8675344505,1
27357625,206157337,within an hour,t,t,t,Vieux-Limoilou,46.82433,-71.22541,Entire loft,Entire home/apt,4,1 bath,2,55,31,1125,154,4,4.25,f,0.18,3,85,100,4.0073331852,1
27418955,206620056,within a few hours,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81466,-71.21667,Entire condominium,Entire home/apt,2,1 bath,0,26,30,1125,365,3,5,f,0.11,3,100,100,3.258096538,0.5871644643
27508487,189127773,within an hour,f,t,t,Quartier 4-3,46.87587,-71.25387,Entire apartment,Entire home/apt,2,1 bath,1,51,1,1125,224,115,4.74,t,3.29,3,100,100,3.9318256327,1
27524776,156016818,within a few hours,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81561,-71.20665,Entire loft,Entire home/apt,3,1 bath,3,146,2,1125,15,144,4.93,f,4.17,4,95,100,4.9836066217,1
27525788,143181408,within an hour,f,t,t,Val-Bélair,46.85076,-71.42098,Private room in house,Private room,2,2 shared baths,1,80,1,7,72,27,4.81,t,0.78,4,67,100,4.3820266347,0.9147140625
27583361,115418007,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81398,-71.21237,Entire apartment,Entire home/apt,4,1 bath,1,60,30,1125,94,3,5,t,0.12,4,100,100,4.0943445622,1
27675598,58932059,within an hour,f,t,t,Saint-Roch,46.81408,-71.22428,Entire loft,Entire home/apt,4,1 bath,2,142,1,1125,177,74,4.7,t,2.19,5,100,98,4.9558270576,1
27891820,86545933,within an hour,f,t,t,Vieux-Moulin,46.84607,-71.21118,Entire apartment,Entire home/apt,6,2 baths,3,101,1,65,337,139,4.66,t,3.98,5,98,100,4.6151205168,1
27919534,96692488,within a few hours,t,t,t,Neufchâtel-Est/Lebourgneuf,46.84195,-71.31056,Entire apartment,Entire home/apt,4,1 bath,2,93,30,1125,124,2,5,f,0.11,5,30,85,4.5325994932,1
28007945,200936006,within an hour,f,t,t,Saint-Sauveur,46.80743,-71.23496,Entire apartment,Entire home/apt,4,1 bath,2,72,31,1125,0,64,4.92,t,1.85,3,100,100,4.276666119,1
28032005,211738052,within an hour,f,t,f,Maizerets,46.8466,-71.23624,Entire apartment,Entire home/apt,6,1 bath,4,230,2,30,170,8,5,t,0.23,3,100,100,5.4380793089,1
28122717,203007941,within a few hours,t,t,t,Montcalm,46.80043,-71.23763,Entire apartment,Entire home/apt,6,1 bath,3,57,31,1125,0,19,4.78,f,0.59,3,92,100,4.0430512678,0.931037089
28126542,16540519,within an hour,t,t,t,Saint-Roch,46.8143,-71.23093,Private room in nature lodge,Private room,3,1 private bath,2,160,2,29,45,17,5,t,0.52,7,100,100,5.0751738152,1
28134642,205325113,within an hour,t,t,t,Saint-Roch,46.81488,-71.22838,Entire loft,Entire home/apt,2,1 bath,1,85,2,1125,149,63,4.87,t,1.82,3,100,100,4.4426512565,1
28182200,197954157,within an hour,f,t,t,Maizerets,46.83857,-71.22153,Entire loft,Entire home/apt,2,1 bath,1,80,1,1125,333,181,4.62,t,5.3,3,100,100,4.3820266347,1
28242861,213319404,within a day,f,t,f,Saint-Sauveur,46.80739,-71.24718,Entire townhouse,Entire home/apt,6,2 baths,3,175,2,7,356,6,5,f,0.18,3,0,75,5.1647859739,1
28288395,206247976,within an hour,f,t,t,Vieux-Limoilou,46.82191,-71.22357,Entire apartment,Entire home/apt,6,1 bath,3,142,1,7,112,131,4.73,t,3.85,3,97,100,4.9558270576,1
28409018,214440503,within an hour,f,t,t,Quartier 5-4,46.86354,-71.17622,Entire loft,Entire home/apt,3,1 bath,2,125,2,1125,340,52,4.85,t,1.53,3,96,100,4.8283137373,1
28464919,205203171,within an hour,t,t,f,Saint-Sauveur,46.80903,-71.25172,Entire condominium,Entire home/apt,2,1 bath,1,100,2,1125,335,90,4.99,t,2.65,3,100,100,4.605170186,1
28519787,9741702,within an hour,f,t,t,Duberger-Les Saules,46.81148,-71.31924,Private room in bungalow,Private room,5,1 shared bath,2,40,1,1125,0,72,4.49,t,2.11,8,100,92,3.6888794541,0.7273005514
28564569,214440503,within an hour,f,t,t,Quartier 5-4,46.8629,-71.17742,Entire loft,Entire home/apt,3,1 bath,2,125,2,1125,340,30,4.79,t,0.89,3,96,100,4.8283137373,1
28627870,24747916,within a few hours,f,t,t,Quartier 5-4,46.85759,-71.1768,Private room in bed and breakfast,Private room,2,10 baths,2,149,1,30,365,4,3.75,f,0.15,7,64,83,5.0039463059,1
28636090,180284453,within an hour,t,t,t,Quartier 4-3,46.87215,-71.23694,Private room in townhouse,Private room,2,1 shared bath,1,35,2,15,0,47,4.87,t,1.42,3,100,100,3.5553480615,1
28696890,86509992,within an hour,t,t,t,Saint-Sauveur,46.81152,-71.2318,Entire apartment,Entire home/apt,4,1 bath,2,116,1,1125,107,99,4.97,f,3.07,5,91,100,4.7535901911,1
28718153,52241900,within an hour,t,t,t,Saint-Sauveur,46.81204,-71.23128,Entire apartment,Entire home/apt,4,1 bath,3,125,1,1125,225,158,4.91,t,4.78,6,100,100,4.8283137373,1
28783500,28100447,within an hour,f,t,t,Saint-Roch,46.81383,-71.22535,Entire loft,Entire home/apt,2,1 bath,1,110,2,1125,140,104,4.73,f,3.21,6,99,100,4.7004803658,1
28836062,217218887,within an hour,f,t,t,Vieux-Limoilou,46.82285,-71.22345,Entire apartment,Entire home/apt,4,1 bath,2,120,30,320,273,5,4.6,f,0.16,3,33,100,4.7874917428,1
28840775,133456562,within an hour,t,t,f,Vieux-Limoilou,46.82394,-71.24126,Entire apartment,Entire home/apt,2,1 bath,1,100,2,3,0,10,4.9,f,0.36,4,100,100,4.605170186,1
28914878,61411254,within an hour,t,t,t,Saint-Roch,46.81246,-71.23037,Entire condominium,Entire home/apt,4,1 bath,2,169,1,1125,157,65,4.98,f,2.23,5,100,100,5.1298987149,1
28927964,55588409,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81112,-71.20699,Entire apartment,Entire home/apt,6,1.5 baths,3,263,31,1125,258,103,4.9,f,3.12,5,100,100,5.5721540322,1
28936757,218118476,within an hour,t,t,f,Saint-Jean-Baptiste,46.80865,-71.22588,Entire loft,Entire home/apt,2,1 bath,1,95,2,1125,127,112,4.91,t,3.35,3,100,100,4.5538768916,1
28955309,9741702,within an hour,f,t,t,Duberger-Les Saules,46.81126,-71.31784,Entire house,Entire home/apt,8,2 baths,5,210,4,1125,0,6,4.67,t,0.18,8,100,92,5.3471075307,1
28958557,9741702,within an hour,f,t,t,Duberger-Les Saules,46.81314,-71.31921,Entire house,Entire home/apt,4,2 baths,2,98,4,1125,0,11,4.82,t,0.33,8,100,92,4.5849674787,1
28961168,218213442,a few days or more,f,t,f,Saint-Jean-Baptiste,46.81073,-71.22318,Room in aparthotel,Private room,2,1 private bath,1,125,1,1125,0,2,0,f,0.06,3,0,0,4.8283137373,0.9888318118
29102277,219333103,within a few hours,f,t,t,Saint-Sacrement,46.79067,-71.25387,Entire guesthouse,Entire home/apt,4,1 bath,3,50,30,1125,309,2,5,f,0.1,3,100,100,3.9120230054,0.8839231214
29125855,219488429,within an hour,t,t,t,Chutes-Montmorency,46.87966,-71.15915,Entire apartment,Entire home/apt,4,1 bath,2,129,2,30,24,48,4.9,t,1.47,3,100,100,4.8598124044,1
29160349,27326825,within an hour,f,t,t,Saint-Sauveur,46.81265,-71.23162,Entire apartment,Entire home/apt,6,1.5 baths,3,241,1,1125,107,111,4.94,t,3.44,6,100,100,5.4847969335,1
29181722,50286591,within an hour,t,t,t,Quartier 4-2,46.87543,-71.28588,Entire house,Entire home/apt,10,2 baths,4,480,2,1125,0,13,5,f,1.12,6,87,95,6.1737861039,1
29205908,197954157,within an hour,f,t,t,Maizerets,46.8365,-71.22331,Entire loft,Entire home/apt,4,1 bath,2,79,1,1125,0,148,4.64,t,4.51,3,100,100,4.3694478525,1
29233649,34543873,within an hour,t,t,t,Neufchâtel-Est/Lebourgneuf,46.85458,-71.28709,Entire condominium,Entire home/apt,2,1 bath,1,75,2,735,101,17,4.76,f,0.55,6,94,100,4.3174881135,1
29281462,214483260,within a few hours,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81574,-71.20743,Entire apartment,Entire home/apt,6,1 bath,3,176,2,1125,177,115,4.36,f,3.48,3,100,100,5.170483995,1
29283558,98803178,within an hour,f,t,t,Neufchâtel-Est/Lebourgneuf,46.84836,-71.33332,Entire apartment,Entire home/apt,2,1 bath,1,47,1,1125,66,160,4.63,t,4.91,5,99,100,3.8501476017,1
29674506,206157337,within an hour,t,t,t,Vieux-Limoilou,46.82621,-71.22364,Entire loft,Entire home/apt,3,1 bath,1,55,31,1125,305,2,5,f,0.07,3,85,100,4.0073331852,1
29761021,3065599,within a day,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80185,-71.22218,Private room in apartment,Private room,2,1 shared bath,1,72,1,5,89,3,5,f,0.1,9,50,100,4.276666119,1
29791764,3927227,within a few hours,t,t,f,Saint-Sacrement,46.79163,-71.24898,Private room in condominium,Private room,1,1 shared bath,1,17,30,365,306,3,5,f,0.11,9,67,94,2.8332133441,0.5303739357
29796280,224021912,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81302,-71.21234,Entire apartment,Entire home/apt,2,1 bath,1,113,2,360,0,108,4.74,f,3.37,3,100,100,4.7273878187,1
29878195,217218887,within an hour,f,t,t,Vieux-Limoilou,46.82132,-71.22146,Entire apartment,Entire home/apt,3,1 bath,1,69,30,340,32,4,4.75,f,0.24,3,33,100,4.2341065046,1
29977716,15391280,within an hour,f,t,t,Saint-Jean-Baptiste,46.80528,-71.22161,Private room in nature lodge,Private room,2,1 private bath,1,90,1,7,351,4,5,t,0.15,7,100,100,4.4998096703,1
30057613,178839591,within a few hours,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81386,-71.20706,Entire loft,Entire home/apt,4,1 bath,2,160,2,1125,154,109,4.6,f,3.52,3,95,88,5.0751738152,1
30093301,226118715,within an hour,t,t,t,Quartier 4-3,46.8796,-71.2502,Entire bungalow,Entire home/apt,5,1 bath,5,175,1,180,298,30,4.9,f,1.03,3,90,100,5.1647859739,1
30103967,120731111,within an hour,t,t,t,Saint-Roch,46.81434,-71.22657,Entire condominium,Entire home/apt,2,1 bath,1,101,2,1125,148,68,4.84,t,2.36,4,100,100,4.6151205168,1
